,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
761,6177,Kharagpur - Villupuram SF Special,COVR,SR,No TT Change,Apr 29,,KGP,14:10,VM,19:00,28h 50m,17,        T    ,2S SL 3A 2A,1778 km,62 km/hr,6178,['VSKP'],"['Pin - 721301, West Bengal', 'District Paschim Medinipur, West Bengal', 'Balasore - 756001, Odisha', 'Dist - Jajpur 755019, Odisha', 'Dist - Cuttack 753003, Odisha', 'Bhubaneshwar - 751009, Odisha', 'Dist - Khurdha, Odisha', 'Pin- 760005, Odisha', 'Jn. Point of Bobbilli/Nawapada/Kottavalsa, Andhra Pradesh', 'pin - 530004, Andhra Pradesh', 'Pin- 533101, Andhra Pradesh', 'Pincode-534005. Telephone Number-08812 226401., Andhra Pradesh', 'Krishna District - 520003, Andhra Pradesh', 'Ph ; 08624 - 251503, Andhra Pradesh', 'Pin- 517520, Andhra Pradesh', 'Vellore 632007, Tamil Nadu', 'Vellore-632001, Tamil Nadu', 'Phone No 04175-223089, Tamil Nadu', 'Villupuram. Pin-605602. Phone:04146-226763, Tamil Nadu']","Thu Apr 29, 2021",NaN
762,1316,Prayagraj Chheoki - Solapur Special,COVR,CR,No TT Change,Apr 18,May 02,PCOI,06:30,SUR,12:00,29h 30m,12,S     W      ,2S,1716 km,58 km/hr,1315,[],"['Prayagraj, Uttar Pradesh', 'Pincode-210208., Uttar Pradesh', 'Satna, Madhya Pradesh', 'Jabalpur, Madhya Pradesh', 'District Hoshangabad, Madhya Pradesh', 'Bhusaval 425201, Maharashtra', 'Pin- 422403, Maharashtra', 'Kalyan-421301, Maharashtra', 'Panvel, Maharashtra', 'Dist. Raigad, Maharashtra', 'Lonavala 410401, Maharashtra', 'Pune 411001, Maharashtra', 'New Daund Dist. Pune 413801, Maharashtra', 'Solapur 413001, Maharashtra']","Sun Apr 18, 2021","Mon May 03, 2021"
763,1315,Solapur - Prayagraj Chheoki Special,COVR,CR,No TT Change,Apr 16,Apr 30,SUR,21:00,PCOI,04:25,31h 25m,14,  M       F  ,2S,1716 km,55 km/hr,1316,[],"['Solapur 413001, Maharashtra', 'New Daund Dist. Pune 413801, Maharashtra', 'Pune 411001, Maharashtra', 'Lonavala 410401, Maharashtra', 'Khandala 410301, Maharashtra', 'Panvel, Maharashtra', 'Kalyan-421301, Maharashtra', 'Tal-Shahapur Dist. Thane 421602, Maharashtra', 'Pin- 422403, Maharashtra', 'Pin- 422214, Maharashtra', 'Bhusaval 425201, Maharashtra', 'District Hoshangabad, Madhya Pradesh', 'Jabalpur, Madhya Pradesh', 'Satna, Madhya Pradesh', 'Pincode-210208., Uttar Pradesh', 'Prayagraj, Uttar Pradesh']","Fri Apr 16, 2021","Sun May 02, 2021"
764,1219,Panvel - Gorakhpur Special,COVR,CR,No TT Change,Apr 21,Apr 21,PNVL,00:30,GKP,09:30,33h 0m,11,      W      ,2S SL 3A,1676 km,51 km/hr,,[],"['Panvel, Maharashtra', 'Kalyan-421301, Maharashtra', 'Pin- 422214, Maharashtra', 'Bhusaval 425201, Maharashtra', 'District Hoshangabad, Madhya Pradesh', '462001, Madhya Pradesh', 'PIN - 470113, Madhya Pradesh', 'PIN 284003 (Jn Point ;AGC/CNB/BPL/PRYJ), Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'Gonda 271002, Uttar Pradesh', 'Basti 272001, Uttar Pradesh', 'Gorakhpur 273012, Uttar Pradesh']","Wed Apr 21, 2021","Thu Apr 22, 2021"
765,1322,Raxaul - Mumbai LTT Special Fare Special (Via Gorakhpur),COVR,CR,No TT Change,Apr 24,Apr 24,RXL,14:00,LTT,17:00,51h 0m,6,            S,2S,2110 km,41 km/hr,1321,[],"['East Champaran, Bihar', '845438, Bihar', 'Uttar Pradesh 226004, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'PIN 282003, Uttar Pradesh', 'PIN 457001, Madhya Pradesh', 'Thane(East)-400603, Maharashtra', 'Kurla (East) Mumbai 400089, Maharashtra']","Sat Apr 24, 2021","Mon Apr 26, 2021"
766,1321,Mumbai LTT - Raxaul Special Fare Special (Via Gorakhpur),COVR,CR,No TT Change,Apr 21,Apr 21,LTT,21:15,RXL,23:45,50h 30m,19,      W      ,2S,2110 km,42 km/hr,1322,[],"['Kurla (East) Mumbai 400089, Maharashtra', 'Thane(East)-400603, Maharashtra', 'Dist-Thane 421302, Maharashtra', 'Vasai 401202, Maharashtra', 'Surat 395001, Gujarat', 'Vadodara 390005, Gujarat', 'PIN 457001, Madhya Pradesh', 'Kota-324001, Rajasthan', 'Sawai Madhopur, Rajasthan', 'Bayana, Rajasthan', 'PIN 282003, Uttar Pradesh', 'PIN 283204, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Uttar Pradesh 226004, Uttar Pradesh', 'Gonda 271002, Uttar Pradesh', 'Basti 272001, Uttar Pradesh', 'Gorakhpur 273012, Uttar Pradesh', 'Uttar Pradesh 274801, Uttar Pradesh', 'West Champaran, Bihar', '845438, Bihar', 'East Champaran, Bihar']","Wed Apr 21, 2021","Fri Apr 23, 2021"
767,9339,Dahod - Bhopal Special,COVR,WR,No TT Change,Dec 28,Apr 19,DHD,05:40,BPL,15:55,10h 15m,44,S M T W T F S,2S CC,394 km,38 km/hr,9340,"['  L', 'DL1', ' D1', ' D2', ' D3', ' D4', ' C1', ' D5', ' D6', ' D7', ' D8', ' D9', 'D10', 'D11', 'D12', 'D13', 'D14', 'D15', 'D16', 'D17', 'DL2']","['Dahod - 389151, Gujarat', 'Himala 389154, Gujarat', 'Dist.Jhabua - 457779, Madhya Pradesh', '457777, Madhya Pradesh', '473249, Madhya Pradesh', 'SH 39A, Madhya Pradesh', 'Amargarh Pin: 457770, Madhya Pradesh', 'Bamnia, Madhya Pradesh', '457772, Madhya Pradesh', 'State Highway 39A, Madhya Pradesh', ', Madhya Pradesh', 'Madhya Pradesh 457001, Madhya Pradesh', 'PIN 457001, Madhya Pradesh', '457001, Madhya Pradesh', '456224, Madhya Pradesh', 'Dist. Ujjain - 456224, Madhya Pradesh', 'Ujjain, Madhya Pradesh', 'Nagda Dist Ujjain - 456335, Madhya Pradesh', 'PIN - 456331, Madhya Pradesh', 'Piploda Sagotimata, Madhya Pradesh', 'District Ujjain, Madhya Pradesh', 'Ujjain, Madhya Pradesh', 'Ujjain, Madhya Pradesh', 'Ujjain, Madhya Pradesh', 'Ujjain 456001, Madhya Pradesh', 'Pin;456006, Madhya Pradesh', 'Maksi, Madhya Pradesh', 'Sumrakheda Dist. Ujjain 456665, Madhya Pradesh', 'Maksi Dist.Shajapur, Madhya Pradesh', 'Underpass, Madhya Pradesh', 'Berchha, Madhya Pradesh', 'local name Ranthbhawar District shajapur Pin code 465110, Madhya Pradesh', 'Shajapur, Madhya Pradesh', 'District Shajapur, Madhya Pradesh', 'District Shajapur, Madhya Pradesh', 'district Shajapur, Madhya Pradesh', 'Shujalpur, Madhya Pradesh', 'District shajapur pin 465337, Madhya Pradesh', 'Distt. Shajapur, Madhya Pradesh', 'Sehore, Madhya Pradesh', 'National Highway 12, Madhya Pradesh', 'MP 466001, Madhya Pradesh', 'district sehore, Madhya Pradesh', 'National Highway 86, Madhya Pradesh', 'Bhopal, Madhya Pradesh', '462001, Madhya Pradesh']","Mon Dec 28, 2020","Mon Apr 19, 2021"
768,9340,Bhopal - Dahod Special,COVR,WR,No TT Change,Dec 28,Apr 19,BPL,12:35,DHD,23:30,10h 55m,44,S M T W T F S,2S CC,394 km,36 km/hr,9339,"['  L', 'DL2', 'D17', 'D16', 'D15', 'D14', 'D13', 'D12', 'D11', 'D10', ' D9', ' D8', ' D7', ' D6', ' D5', ' C1', ' D4', ' D3', ' D2', ' D1', 'DL1']","['462001, Madhya Pradesh', 'Bhopal, Madhya Pradesh', 'National Highway 86, Madhya Pradesh', 'district sehore, Madhya Pradesh', 'MP 466001, Madhya Pradesh', 'National Highway 12, Madhya Pradesh', 'Sehore, Madhya Pradesh', 'Distt. Shajapur, Madhya Pradesh', 'District shajapur pin 465337, Madhya Pradesh', 'Shujalpur, Madhya Pradesh', 'district Shajapur, Madhya Pradesh', 'District Shajapur, Madhya Pradesh', 'District Shajapur, Madhya Pradesh', 'Shajapur, Madhya Pradesh', 'local name Ranthbhawar District shajapur Pin code 465110, Madhya Pradesh', 'Berchha, Madhya Pradesh', 'Underpass, Madhya Pradesh', 'Maksi Dist.Shajapur, Madhya Pradesh', 'Sumrakheda Dist. Ujjain 456665, Madhya Pradesh', 'Maksi, Madhya Pradesh', 'Pin;456006, Madhya Pradesh', 'Ujjain 456001, Madhya Pradesh', 'Ujjain, Madhya Pradesh', 'Ujjain, Madhya Pradesh', 'Ujjain, Madhya Pradesh', 'District Ujjain, Madhya Pradesh', 'Piploda Sagotimata, Madhya Pradesh', 'PIN - 456331, Madhya Pradesh', 'Nagda Dist Ujjain - 456335, Madhya Pradesh', 'Ujjain, Madhya Pradesh', 'Dist. Ujjain - 456224, Madhya Pradesh', '456224, Madhya Pradesh', '457001, Madhya Pradesh', 'PIN 457001, Madhya Pradesh', 'Madhya Pradesh 457001, Madhya Pradesh', ', Madhya Pradesh', 'State Highway 39A, Madhya Pradesh', '457772, Madhya Pradesh', 'Bamnia, Madhya Pradesh', 'Amargarh Pin: 457770, Madhya Pradesh', 'SH 39A, Madhya Pradesh', '473249, Madhya Pradesh', '457777, Madhya Pradesh', 'Dist.Jhabua - 457779, Madhya Pradesh', 'Himala 389154, Gujarat', 'Dahod - 389151, Gujarat']","Mon Dec 28, 2020","Mon Apr 19, 2021"
769,9324,Bhopal - Dr. Ambedkar Nagar Intercity Special,COVR,WR,No TT Change,Oct 07,Apr 19,BPL,17:00,DADN,22:15,5h 15m,5,S M T W T F S,2S CC,238 km,45 km/hr,9323,"['  L', 'DL2', 'D17', 'D16', 'D15', 'D14', 'D13', 'D12', 'D11', 'D10', ' D9', ' D8', ' D7', ' D6', ' D5', ' C1', ' D4', ' D3', ' D2', ' D1', 'DL1']","['462001, Madhya Pradesh', 'Bhopal - 462030, Madhya Pradesh', 'district Shajapur, Madhya Pradesh', 'Maksi Dist.Shajapur, Madhya Pradesh', 'Dewas - 455001, Madhya Pradesh', 'Indore 452007, Madhya Pradesh', 'Mhow District Indore, Madhya Pradesh']","Wed Oct 07, 2020","Mon Apr 19, 2021"
770,9257,Somnath SF Special,COVR,WR,No TT Change,Jan 22,Apr 19,SBT,22:20,VRL,06:00,7h 40m,14,S M T W T F S,2S SL 3A 2A,426 km,56 km/hr,9258,[],"['Ahmedabad 380005, Gujarat', 'Junction Point - ADI/BLRD/MSH/SIOB Viramgam - 382150, Gujarat', 'Gujarat - 363001, Gujarat', 'Dist. - Surendranagar, Gujarat', 'District- Rajkot 363621, Gujarat', 'Rajkot, Gujarat', 'Gujarat 360002, Gujarat', 'Gujarat 360311, Gujarat', 'Virpur-360380, Gujarat', 'Gujarat 360375, Gujarat', 'Gujarat 360360, Gujarat', 'Gujarat 362001, Gujarat', 'Gujarat 362220, Gujarat', 'Malia - 362245, Gujarat', 'Chorvad- 362250, Gujarat', 'Pin - 362265, Gujarat']","Fri Jan 22, 2021","Tue Apr 20, 2021"
771,1459,Pune - Guwahati Summer Special,COVR,CR,No TT Change,Apr 21,Apr 21,PUNE,06:10,GHY,13:40,55h 30m,17,      W      ,2S SL 3A,2635 km,47 km/hr,01460X,[],"['Pune 411001, Maharashtra', 'Daund - 413801, Maharashtra', 'Ahmednagar 414001, Maharashtra', 'Manmad 423104, Maharashtra', 'Bhusaval 425201, Maharashtra', 'District Hoshangabad, Madhya Pradesh', 'Jabalpur, Madhya Pradesh', 'Satna, Madhya Pradesh', 'Prayagraj, Uttar Pradesh', 'Distt. - Chandauli, Uttar Pradesh', 'Pin - 801105, Bihar', 'District - Begusarai, Bihar', 'Katihar 854105, Bihar', 'Dist - Kishanganj, Bihar', 'Dist - Jalpaiguri, West Bengal', 'Dist - Cooch Behar, West Bengal', 'Dist - Bongaigaon, Assam', 'Dist - Kamrup Rural, Assam', 'Dist - Kamrup Metropolitan, Assam']","Wed Apr 21, 2021","Fri Apr 23, 2021"
772,1213,Mumbai LTT - Chhapra Special,COVR,CR,No TT Change,Apr 20,Apr 20,LTT,14:30,CPR,10:50,44h 20m,18,    T        ,2S SL 3A,2051 km,46 km/hr,1214,[],"['Kurla (East) Mumbai 400089, Maharashtra', 'Thane(East)-400603, Maharashtra', 'Dist-Thane 421302, Maharashtra', 'Vasai 401202, Maharashtra', 'Surat 395001, Gujarat', 'Vadodara 390005, Gujarat', 'PIN 457001, Madhya Pradesh', 'Kota-324001, Rajasthan', 'Sawai Madhopur, Rajasthan', 'Bayana, Rajasthan', 'PIN 282003, Uttar Pradesh', 'PIN 283204, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Uttar Pradesh 226004, Uttar Pradesh', 'Gonda 271002, Uttar Pradesh', 'Basti 272001, Uttar Pradesh', 'Gorakhpur 273012, Uttar Pradesh', 'PIN :- 274701, Uttar Pradesh', 'Siwan 841226, Bihar', 'Tel: 06152-220055, Bihar']","Tue Apr 20, 2021","Thu Apr 22, 2021"
773,1216,Danapur - Mumbai LTT SF Special,COVR,CR,No TT Change,Apr 21,Apr 21,DNR,07:00,LTT,13:00,30h 0m,9,      W      ,2S SL 3A,1680 km,56 km/hr,1215,[],"['Pin - 801105, Bihar', 'Distt. - Chandauli, Uttar Pradesh', 'Prayagraj, Uttar Pradesh', 'Satna, Madhya Pradesh', 'Jabalpur, Madhya Pradesh', 'District Hoshangabad, Madhya Pradesh', 'Bhusaval 425201, Maharashtra', 'Pin- 422214, Maharashtra', 'Pin- 422403, Maharashtra', 'Kalyan-421301, Maharashtra', 'Kurla (East) Mumbai 400089, Maharashtra']","Wed Apr 21, 2021","Thu Apr 22, 2021"
774,1215,Mumbai LTT - Danapur SF Special,COVR,CR,No TT Change,Apr 19,Apr 19,LTT,22:00,DNR,04:20,30h 20m,9,  M          ,2S SL 3A,1680 km,55 km/hr,1216,[],"['Kurla (East) Mumbai 400089, Maharashtra', 'Kalyan-421301, Maharashtra', 'Pin- 422403, Maharashtra', 'Pin- 422214, Maharashtra', 'Bhusaval 425201, Maharashtra', 'District Hoshangabad, Madhya Pradesh', 'Jabalpur, Madhya Pradesh', 'Satna, Madhya Pradesh', 'Prayagraj, Uttar Pradesh', 'Distt. - Chandauli, Uttar Pradesh', 'Pin - 801105, Bihar']","Mon Apr 19, 2021","Wed Apr 21, 2021"
775,5917,Alipur Duar Jn - Dibrugarh Special,COVR,NFR,Src Changed.,Apr 25,Apr 25,APDJ,13:15,DBRG,13:15,24h 0m,28,S            ,2S SL 3A,919 km,38 km/hr,5918,[' DBB'],"['Dist - Alipurduar, West Bengal', 'Dist - Cooch Behar, West Bengal', 'Dist - Dhubri, Assam', 'Dist - Dhubri, Assam', 'Dist - Dhubri, Assam', 'Dist - Dhubri, Assam', 'Dist - Kokrajhar (B.T.A.D.), Assam', 'Dist - Kokrajhar (B.T.A.D.), Assam', 'Dist - Bongaigaon, Assam', 'Dist - Barpeta, Assam', 'Dist - Kamrup Rural, Assam', 'Dist - Kamrup Metropolitan, Assam', 'Dist - Kamrup Metropolitan, Assam', 'Dist - Nagaon, Assam', 'Pin ; 782426, Assam', 'Dist - Hojai, Assam', 'Dist - Hojai, Assam', 'Dist - Hojai, Assam', 'Dist - East Karbi Anglong, Assam', 'Dist - Dimapur, Nagaland', 'Pincode - 785610, Assam', 'Dist - Jorhat, Assam', 'Dist - Sivasagar, Assam', 'Dist - Sivasagar, Assam', 'Dist - Charaideo, Assam', 'Dist - Dibrugarh, Assam', 'Dist - Dibrugarh, Assam', 'Dist - Dibrugarh, Assam', 'Dist - Tinsukia, Assam', 'Dist - Dibrugarh, Assam']","Sun Apr 25, 2021","Mon Apr 26, 2021"
776,5789,Jogbani - Anand Vihar Terminal (Seemanchal) Festival Special,COVR,NFR,No TT Change,Apr 18,Apr 18,JBN,20:00,ANVT,21:00,25h 0m,17,S            ,2S SL,1380 km,55 km/hr,4088,[],"['Distt. Araria - 854328, Bihar', 'Araria, Bihar', 'Araria, Bihar', 'Purnia -Bihar, Bihar', 'Katihar 854105, Bihar', 'Tel.-06421-223152, Bihar', 'Near Power House. 06244-223596, Bihar', 'PIN - 851101 . Dist - Begusarai, Bihar', 'Pin - 800025, Bihar', 'Pin - 801105, Bihar', 'Dildarnagar, Uttar Pradesh', 'Distt. - Chandauli, Uttar Pradesh', 'Dist. Mirzapur - 231001 Tel: 05442-220095, Uttar Pradesh', 'Prayagraj - 211003, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'PIN 283204, Uttar Pradesh', 'Aligarh 202001, Uttar Pradesh', '201009, Uttar Pradesh', 'Ghazipur Road pincode 110092, Delhi NCT']","Sun Apr 18, 2021","Mon Apr 19, 2021"
777,5918,Dibrugarh - Alipurduar Special,COVR,NFR,Dest Changed.,Apr 22,Apr 22,DBRG,08:00,APDJ,07:00,23h 0m,27,        T    ,2S SL 3A,919 km,40 km/hr,5917,[' GKJ'],"['Dist - Dibrugarh, Assam', 'Dist - Tinsukia, Assam', 'Dist - Dibrugarh, Assam', 'Dist - Dibrugarh, Assam', 'Dist - Dibrugarh, Assam', 'Dist - Charaideo, Assam', 'Dist - Sivasagar, Assam', 'Dist - Sivasagar, Assam', 'Dist - Jorhat, Assam', 'Pincode - 785610, Assam', 'Dist - Dimapur, Nagaland', 'Dist - East Karbi Anglong, Assam', 'Dist - Hojai, Assam', 'Dist - Hojai, Assam', 'Dist - Hojai, Assam', 'Pin ; 782426, Assam', 'Dist - Nagaon, Assam', 'Dist - Kamrup Metropolitan, Assam', 'Dist - Kamrup Metropolitan, Assam', 'Dist - Kamrup Rural, Assam', 'Dist - Barpeta, Assam', 'Dist - Bongaigaon, Assam', 'Dist - Kokrajhar (B.T.A.D.), Assam', 'Dist - Kokrajhar (B.T.A.D.), Assam', 'Dist - Dhubri, Assam', 'Dist - Dhubri, Assam', 'Dist - Dhubri, Assam', 'Dist - Cooch Behar, West Bengal', 'Dist - Alipurduar, West Bengal']","Thu Apr 22, 2021","Fri Apr 23, 2021"
778,1196,Lucknow Jn. - Mumbai CSMT Special,COVR,CR,No TT Change,Apr 17,Apr 17,LJN,18:30,CSMT,03:35,33h 5m,10,            S,2S SL 3A 2A,1570 km,47 km/hr,1195,[],"['Lucknow 226004, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Banda(05192-224813), Uttar Pradesh', 'Satna, Madhya Pradesh', 'Jabalpur, Madhya Pradesh', 'District Hoshangabad, Madhya Pradesh', 'Khandwa PIN 450001, Madhya Pradesh', 'Bhusaval 425201, Maharashtra', 'Pin- 422214, Maharashtra', 'Kalyan-421301, Maharashtra', 'Dadar(West)-400028, Maharashtra', 'Mumbai- 400001, Maharashtra']","Sat Apr 17, 2021","Mon Apr 19, 2021"
779,1310,Danapur - Nagpur One Way AC SF Special,COVR,CR,No TT Change,Apr 23,Apr 30,DNR,00:30,NGP,22:50,22h 20m,2,          F  ,3A 2A 1A,1247 km,56 km/hr,1451,[],"['Pin - 801105, Bihar', 'Distt. - Chandauli, Uttar Pradesh', 'District Hoshangabad, Madhya Pradesh', 'PIN - 440001, Maharashtra']","Fri Apr 23, 2021","Fri Apr 30, 2021"
780,1212,Chhapra - Mumbai LTT Special,COVR,CR,No TT Change,Apr 21,Apr 21,CPR,05:40,LTT,00:40,43h 0m,18,      W      ,2S,2051 km,48 km/hr,1225,[],"['Tel: 06152-220055, Bihar', 'Siwan 841226, Bihar', 'PIN :- 274701, Uttar Pradesh', 'Gorakhpur 273012, Uttar Pradesh', 'Basti 272001, Uttar Pradesh', 'Gonda 271002, Uttar Pradesh', 'Uttar Pradesh 226004, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'PIN 283204, Uttar Pradesh', 'PIN 282003, Uttar Pradesh', 'Bayana, Rajasthan', 'Sawai Madhopur, Rajasthan', 'Kota-324001, Rajasthan', 'PIN 457001, Madhya Pradesh', 'Vadodara 390005, Gujarat', 'Surat 395001, Gujarat', 'Vasai 401202, Maharashtra', 'Dist-Thane 421302, Maharashtra', 'Thane(East)-400603, Maharashtra', 'Kurla (East) Mumbai 400089, Maharashtra']","Wed Apr 21, 2021","Fri Apr 23, 2021"
781,1210,Gorakhpur - Mumbai LTT Special Fare Special (via Lucknow),COVR,CR,No TT Change,Apr 19,Apr 27,GKP,13:00,LTT,23:15,34h 15m,12,    T        ,2S CC,1676 km,49 km/hr,1209,[],"['Gorakhpur 273012, Uttar Pradesh', 'Basti 272001, Uttar Pradesh', 'Gonda 271002, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'PIN 284003 (Jn Point ;AGC/CNB/BPL/PRYJ), Uttar Pradesh', 'PIN - 470113, Madhya Pradesh', '462001, Madhya Pradesh', 'District Hoshangabad, Madhya Pradesh', 'Bhusaval 425201, Maharashtra', 'Pin- 422214, Maharashtra', 'Pin- 422403, Maharashtra', 'Kalyan-421301, Maharashtra', 'Kurla (East) Mumbai 400089, Maharashtra']","Mon Apr 19, 2021","Wed Apr 28, 2021"
782,1197,Mumbai LTT - Chhapra Special Fare Special,COVR,CR,No TT Change,Apr 16,Apr 21,LTT,14:30,CPR,10:50,44h 20m,18,      W   F  ,2S SL 3A,2051 km,46 km/hr,1198,[],"['Kurla (East) Mumbai 400089, Maharashtra', 'Thane(East)-400603, Maharashtra', 'Dist-Thane 421302, Maharashtra', 'Vasai 401202, Maharashtra', 'Surat 395001, Gujarat', 'Vadodara 390005, Gujarat', 'PIN 457001, Madhya Pradesh', 'Kota-324001, Rajasthan', 'Sawai Madhopur, Rajasthan', 'Bayana, Rajasthan', 'PIN 282003, Uttar Pradesh', 'PIN 283204, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Uttar Pradesh 226004, Uttar Pradesh', 'Gonda 271002, Uttar Pradesh', 'Basti 272001, Uttar Pradesh', 'Gorakhpur 273012, Uttar Pradesh', 'PIN :- 274701, Uttar Pradesh', 'Siwan 841226, Bihar', 'Tel: 06152-220055, Bihar']","Fri Apr 16, 2021","Fri Apr 23, 2021"
783,1198,Chhapra - Mumbai LTT Special Fare Special,COVR,CR,No TT Change,Apr 19,Apr 19,CPR,05:40,LTT,00:40,43h 0m,18,  M          ,2S SL 3A,2051 km,48 km/hr,1197,[],"['Tel: 06152-220055, Bihar', 'Siwan 841226, Bihar', 'PIN :- 274701, Uttar Pradesh', 'Gorakhpur 273012, Uttar Pradesh', 'Basti 272001, Uttar Pradesh', 'Gonda 271002, Uttar Pradesh', 'Uttar Pradesh 226004, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'PIN 283204, Uttar Pradesh', 'PIN 282003, Uttar Pradesh', 'Bayana, Rajasthan', 'Sawai Madhopur, Rajasthan', 'Kota-324001, Rajasthan', 'PIN 457001, Madhya Pradesh', 'Vadodara 390005, Gujarat', 'Surat 395001, Gujarat', 'Vasai 401202, Maharashtra', 'Dist-Thane 421302, Maharashtra', 'Thane(East)-400603, Maharashtra', 'Kurla (East) Mumbai 400089, Maharashtra']","Mon Apr 19, 2021","Wed Apr 21, 2021"
784,1206,Raxaul - Panvel Special,COVR,CR,No TT Change,Apr 19,Apr 19,RXL,05:00,PNVL,21:30,40h 30m,13,  M          ,2S,2038 km,50 km/hr,1205,[],"['East Champaran, Bihar', 'Tel; 06272-252527, Bihar', '848101, Bihar', 'District - Begusarai, Bihar', 'Patna 800001, Bihar', 'Distt. - Chandauli, Uttar Pradesh', 'Prayagraj, Uttar Pradesh', 'Satna, Madhya Pradesh', 'Jabalpur, Madhya Pradesh', 'District Hoshangabad, Madhya Pradesh', 'Bhusaval 425201, Maharashtra', 'Pin- 422214, Maharashtra', 'Pin- 422403, Maharashtra', 'Kalyan-421301, Maharashtra', 'Panvel, Maharashtra']","Mon Apr 19, 2021","Tue Apr 20, 2021"
785,1205,Panvel - Raxaul Special,COVR,CR,No TT Change,Apr 17,Apr 17,PNVL,22:00,RXL,14:15,40h 15m,13,            S,2S,2038 km,51 km/hr,1206,[],"['Panvel, Maharashtra', 'Kalyan-421301, Maharashtra', 'Pin- 422403, Maharashtra', 'Pin- 422214, Maharashtra', 'Bhusaval 425201, Maharashtra', 'District Hoshangabad, Madhya Pradesh', 'Jabalpur, Madhya Pradesh', 'Satna, Madhya Pradesh', 'Prayagraj, Uttar Pradesh', 'Distt. - Chandauli, Uttar Pradesh', 'Patna 800001, Bihar', 'District - Begusarai, Bihar', '848101, Bihar', 'Tel; 06272-252527, Bihar', 'East Champaran, Bihar']","Sat Apr 17, 2021","Mon Apr 19, 2021"
786,1188,Bhagalpur - Panvel Special,COVR,CR,No TT Change,Apr 18,Apr 18,BGP,05:30,PNVL,16:45,35h 15m,12,S            ,2S SL 3A,1910 km,54 km/hr,1187,[],"['Pin Code - 812002, Bihar', 'Dist:Munger, Bihar', 'Phone no. 06346-232028 ; Dist. Lakhisarai, Bihar', '0631-2220283, Bihar', '06184-222051, Bihar', 'Distt. - Chandauli, Uttar Pradesh', 'Prayagraj, Uttar Pradesh', 'Satna, Madhya Pradesh', 'Jabalpur, Madhya Pradesh', 'District Hoshangabad, Madhya Pradesh', 'Bhusaval 425201, Maharashtra', 'Pin- 422214, Maharashtra', 'Kalyan-421301, Maharashtra', 'Panvel, Maharashtra']","Sun Apr 18, 2021","Mon Apr 19, 2021"
787,5189,Lucknow Jn - Panvel Festival Special,COVR,NER,No TT Change,Apr 18,Apr 21,LJN,06:20,PNVL,06:15,23h 55m,9,S     W      ,2S SL,1406 km,59 km/hr,5190,[],"['Lucknow 226004, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Distt Jalaun (05162-252206), Uttar Pradesh', 'PIN 284003 (Jn Point ;AGC/CNB/BPL/PRYJ), Uttar Pradesh', 'Bhopal, Madhya Pradesh', 'District Hoshangabad, Madhya Pradesh', 'Khandwa PIN 450001, Madhya Pradesh', 'Bhusaval 425201, Maharashtra', 'Pin- 422214, Maharashtra', 'Kalyan-421301, Maharashtra', 'Panvel, Maharashtra']","Sun Apr 18, 2021","Thu Apr 22, 2021"
788,9412,Lucknow - Ahmedabad Special Fare Special,COVR,WR,No TT Change,Apr 13,Jun 22,LKO,22:55,ADI,01:00,26h 5m,23,    T        ,2S SL 3A 2A,1299 km,50 km/hr,9411,"['  L', 'EOG', 'S10', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' B3', ' B2', ' B1', ' A1', ' D4', ' D3', ' D2', ' D1', 'EOG', '  AH']","['Lucknow 226004, Uttar Pradesh', '209801, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'KANPUR-208 003, Uttar Pradesh', 'Uttar Pradesh 209727, Uttar Pradesh', 'Farrukhabad Pincode 209625, Uttar Pradesh', 'Hathras(05722-242803), Uttar Pradesh', 'PIN 281001, Uttar Pradesh', 'Mathura, Uttar Pradesh', 'Agra District, Uttar Pradesh', 'Bharatpur, Rajasthan', '303313, Rajasthan', '302015, Rajasthan', 'Jaipur - 302006, Rajasthan', 'Ajmer, Rajasthan', 'Ajmer-305001, Rajasthan', '305901, Rajasthan', 'Dist. Pali - 306001, Rajasthan', 'Rani District-Pali 306115, Rajasthan', 'Falna. Dist. Pali -306116, Rajasthan', 'Pindwara (Sirohi) 307022, Rajasthan', 'Dist. Sirohi -307026, Rajasthan', 'Palanpur - 385001, Gujarat', 'Gujarat 384001, Gujarat', 'Pin Code - 380002 ., Gujarat']","Tue Apr 13, 2021","Thu Jun 24, 2021"
