,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
2127,07049,Hyderabad - Aurangabad Festival Special,COVR,SCR,No TT Change,,,HYB,22:45,AWB,13:20,14h 35m,27,S M T W T F S,2S SL,582 km,40 km/hr,07050,[' PBN'],"['Hyderabad-500001, Telangana', 'Pin-500004, Telangana', 'Tel; 040-27765898, Telangana', 'Tel;040-23770256, Telangana', 'Pin- 500049, Telangana', 'Tel- 040-23010651, Telangana', 'Pin- 501203, Telangana', 'Pin-501101, Telangana', 'Dist. Medak, Telangana', 'Bidar, Karnataka', 'Bhalki ph.no 08484 262209, Karnataka', 'Dist. Latur 413517 Ph. No 02385 256022, Maharashtra', 'State Highway 217, Maharashtra', 'Nageshwadi Halt, Maharashtra', 'Latur Road ph.no 02381 258044, Maharashtra', 'Wadwal Nagnath, Maharashtra', 'PIN Code: 431522 ., Maharashtra', 'State Highway 169, Maharashtra', 'District - Beed, Maharashtra', 'Dist ; Parbhani, Maharashtra', 'Parbhani 431401, Maharashtra', 'Pin- 431505, Maharashtra', 'Pin- 431503, Maharashtra', 'Pin- 431501, Maharashtra', 'Pin- 431207, Maharashtra', 'Pin- 431213, Maharashtra', 'Pin- 431202, Maharashtra', 'Pin - 431003, Maharashtra', 'Pin- 431005, Maharashtra']",NaN,NaN
2128,07688,Marathwada Festival Special,COVR,SCR,No TT Change,Dec 24,,DAB,04:00,MMR,13:20,9h 20m,18,S M T W T F S,2S CC,421 km,45 km/hr,07687,[],"['Pin- 431809, Maharashtra', 'Pin- 431808, Maharashtra', 'Pin- 431807, Maharashtra', 'Pin-431806, Maharashtra', 'Pin - 431601, Maharashtra', 'Pin- 431511, Maharashtra', 'Parbhani 431401, Maharashtra', 'Pin- 431505, Maharashtra', 'Pin- 431503, Maharashtra', 'Pin- 431501, Maharashtra', 'Pin- 431207, Maharashtra', 'Pin- 431213, Maharashtra', 'Pin- 431202, Maharashtra', 'Pin - 431003, Maharashtra', 'Pin- 431005, Maharashtra', 'Pin Code; 423702., Maharashtra', 'Dist. Aurangabad, Maharashtra', 'Pincode-423403, Maharashtra', 'Dist. Nashik, Maharashtra', 'Manmad 423104, Maharashtra']","Thu Dec 24, 2020",NaN
2129,07050,Aurangabad - Hyderabad Festival Special,COVR,SCR,No TT Change,,,AWB,16:15,HYB,06:30,14h 15m,28,S M T W T F S,2S SL,582 km,41 km/hr,07049,[' PBN'],"['Pin- 431005, Maharashtra', 'Pin - 431003, Maharashtra', 'Pin- 431202, Maharashtra', 'Pin- 431213, Maharashtra', 'Pin- 431207, Maharashtra', 'Pin- 431501, Maharashtra', 'Pin- 431503, Maharashtra', 'Pin- 431505, Maharashtra', 'Parbhani 431401, Maharashtra', 'Dist ; Parbhani, Maharashtra', 'District - Beed, Maharashtra', 'State Highway 169, Maharashtra', 'PIN Code: 431522 ., Maharashtra', 'Wadwal Nagnath, Maharashtra', 'Latur Road ph.no 02381 258044, Maharashtra', 'Nageshwadi Halt, Maharashtra', 'Ambika Devi Rd, Maharashtra', 'State Highway 217, Maharashtra', 'Dist. Latur 413517 Ph. No 02385 256022, Maharashtra', 'Bhalki ph.no 08484 262209, Karnataka', 'Bidar, Karnataka', 'Dist. Medak, Telangana', 'Pin-501101, Telangana', 'Pin- 501203, Telangana', 'Tel- 040-23010651, Telangana', 'Pin- 500049, Telangana', 'Tel;040-23770256, Telangana', 'Tel; 040-27765898, Telangana', 'Pin-500004, Telangana', 'Hyderabad-500001, Telangana']",NaN,NaN
2130,07687,Marathwada Festival Special,COVR,SCR,No TT Change,Dec 24,,MMR,15:00,DAB,00:10,9h 10m,18,S M T W T F S,2S CC,421 km,46 km/hr,07688,[],"['Manmad 423104, Maharashtra', 'Dist. Nashik, Maharashtra', 'Pincode-423403, Maharashtra', 'Dist. Aurangabad, Maharashtra', 'Pin Code; 423702., Maharashtra', 'Pin- 431005, Maharashtra', 'Pin - 431003, Maharashtra', 'Pin- 431202, Maharashtra', 'Pin- 431213, Maharashtra', 'Pin- 431207, Maharashtra', 'Pin- 431501, Maharashtra', 'Pin- 431503, Maharashtra', 'Pin- 431505, Maharashtra', 'Parbhani 431401, Maharashtra', 'Pin- 431511, Maharashtra', 'Pin - 431601, Maharashtra', 'Pin-431806, Maharashtra', 'Pin- 431807, Maharashtra', 'Pin- 431808, Maharashtra', 'Pin- 431809, Maharashtra']","Thu Dec 24, 2020",NaN
2131,02183,Bhopal - Pratapgarh Special (PT),COVR,WCR,No TT Change,,,BPL,19:15,PBH,09:00,13h 45m,10,S   T     F  ,2S SL 3A 2A,757 km,55 km/hr,02184,"['  L', 'DL1', ' D1', ' D2', ' D3', ' A1', ' B1', ' B2', ' B3', ' B4', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', 'S11', 'S12', ' D4', 'DL2']","['462001, Madhya Pradesh', 'Pincode-464001., Madhya Pradesh', 'PIN - 470113, Madhya Pradesh', 'Lalitpur Junction, Uttar Pradesh', 'PIN 284003 (Jn Point ;AGC/CNB/BPL/PRYJ), Uttar Pradesh', 'Distt Jalaun (05162-252206), Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'Rae Bareli, Uttar Pradesh', 'Distt. Amethi, Uttar Pradesh', 'Amethi., Uttar Pradesh', 'Pratapgarh 230001, Uttar Pradesh']",NaN,NaN
2132,06866,Uzhavan COVID-19 Special,COVR,SR,No TT Change,,,TJ,21:50,MS,04:30,6h 40m,12,S M T W T F S,2S SL 3A 2A 1A,351 km,53 km/hr,06865,[],"['Thanjavur-1, Tamil Nadu', 'Papanasam, Tamil Nadu', 'Ph: 0435-2433131, Tamil Nadu', 'India, Tamil Nadu', 'PIN 609801, Tamil Nadu', 'PIN 609003, Tamil Nadu', 'PIN 609117, Tamil Nadu', 'Tamil Nadu 609110, Tamil Nadu', 'Chidambaram, Tamil Nadu', 'Villupuram. Pin-605602. Phone:04146-226763, Tamil Nadu', 'Pincode-603001, Tamil Nadu', 'Pin- 600045, Tamil Nadu', 'Pin- 600033, Tamil Nadu', 'Chennai Ph No: 044-28194579, Tamil Nadu']",NaN,NaN
2133,06865,Uzhavan COVID-19 Special,COVR,SR,No TT Change,,,MS,22:55,TJ,06:00,7h 5m,10,S M T W T F S,2S SL 3A 2A 1A,351 km,50 km/hr,06866,"['  L', 'DL2', ' D3', ' D2', 'S13', 'S12', 'S11', 'S10', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' B2', ' B1', ' A1', 'HA1', ' D1', 'DL1']","['Chennai Ph No: 044-28194579, Tamil Nadu', 'Pin- 600033, Tamil Nadu', 'Pin- 600045, Tamil Nadu', 'Pincode-603001, Tamil Nadu', 'Villupuram. Pin-605602. Phone:04146-226763, Tamil Nadu', 'Chidambaram, Tamil Nadu', 'PIN 609003, Tamil Nadu', 'PIN 609801, Tamil Nadu', 'India, Tamil Nadu', 'Ph: 0435-2433131, Tamil Nadu', 'Papanasam, Tamil Nadu', 'Thanjavur-1, Tamil Nadu']",NaN,NaN
2134,06101,Chennai Egmore - Kollam Jn Special,COVR,SR,No TT Change,,,MS,17:00,QLN,08:15,15h 15m,18,S M T W T F S,2S SL 3A,761 km,50 km/hr,06102,"['  L', 'DL2', ' D2', 'S10', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' B2', ' B1', ' D1', 'DL1']","['Chennai Ph No: 044-28194579, Tamil Nadu', 'Pin- 600045, Tamil Nadu', 'Pincode-603001, Tamil Nadu', 'Villupuram. Pin-605602. Phone:04146-226763, Tamil Nadu', 'Pincode-606001. Phone Number-04143 263767, Tamil Nadu', 'Tiruchirapalli. PIN-620001 Phone:0431-2413363, Tamil Nadu', 'Dindigul ph.no.0451-2322045, Tamil Nadu', 'Madurai 625001, Tamil Nadu', 'Ph No: 04562-243747, Tamil Nadu', 'Virudhunagar Dist - 626125. Ph No: 04563 - 260280, Tamil Nadu', 'Rajapalaiyam. Ph No; 04563 - 222100, Tamil Nadu', 'Sankarankovil, Tamil Nadu', 'Tirunelveli, Tamil Nadu', 'Jn pt VPT/TEN, Tamil Nadu', 'Tenkasi District - 627810., Tamil Nadu', 'Pincode-691305.Telephone Number; 0475-2222606, Kerala', 'Avaneeswaram Pathanapuram Rd, Kerala', 'Pincode-691506, Kerala', 'Pincode-691501, Kerala', 'Pincode-691001. Telephone Number;0474-2746194, Kerala']",NaN,NaN
2135,06102,Kollam Jn - Chennai Egmore Special,COVR,SR,No TT Change,,,QLN,12:00,MS,03:05,15h 5m,19,S M T W T F S,2S SL 3A,761 km,50 km/hr,06101,"['  L', 'DL1', ' D1', ' B1', ' B2', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' D2', 'DL2']","['Pincode-691001. Telephone Number;0474-2746194, Kerala', 'Pincode-691501, Kerala', 'Pincode-691506, Kerala', 'Avaneeswaram Pathanapuram Rd, Kerala', 'Pincode-691305.Telephone Number; 0475-2222606, Kerala', 'Tenkasi District - 627810., Tamil Nadu', 'Jn pt VPT/TEN, Tamil Nadu', 'Tirunelveli, Tamil Nadu', 'Sankarankovil, Tamil Nadu', 'Rajapalaiyam. Ph No; 04563 - 222100, Tamil Nadu', 'Virudhunagar Dist - 626125. Ph No: 04563 - 260280, Tamil Nadu', 'Ph No: 04562 - 220001, Tamil Nadu', 'Ph No: 04562-243747, Tamil Nadu', 'Madurai 625001, Tamil Nadu', 'Dindigul ph.no.0451-2322045, Tamil Nadu', 'Tiruchirapalli. PIN-620001 Phone:0431-2413363, Tamil Nadu', 'Pincode-606001. Phone Number-04143 263767, Tamil Nadu', 'Villupuram. Pin-605602. Phone:04146-226763, Tamil Nadu', 'Pincode-603001, Tamil Nadu', 'Pin- 600045, Tamil Nadu', 'Chennai Ph No: 044-28194579, Tamil Nadu']",NaN,NaN
2136,02653,Rock Fort (Malai Kottai) COVID - 19 SF Special,COVR,SR,No TT Change,,,MS,23:15,TPJ,04:45,5h 30m,9,S M T W T F S,2S SL 3A 2A 1A,337 km,61 km/hr,02654,"['  L', 'EOG', ' D3', ' D2', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' B5', ' B4', ' B3', ' B2', ' B1', ' A3', ' A2', ' A1', ' H1', ' D1', 'EOG']","['Chennai Ph No: 044-28194579, Tamil Nadu', 'Pin- 600033, Tamil Nadu', 'Pin- 600045, Tamil Nadu', 'Pincode-603001, Tamil Nadu', 'Villupuram. Pin-605602. Phone:04146-226763, Tamil Nadu', 'Pincode-606001. Phone Number-04143 263767, Tamil Nadu', 'Ariyalur, Tamil Nadu', 'PIN code 621601, Tamil Nadu', '620005, Tamil Nadu', 'Tiruchirapalli, Tamil Nadu', 'Tiruchirapalli. PIN-620001 Phone:0431-2413363, Tamil Nadu']",NaN,NaN
2137,02654,Rock Fort (Malai Kottai) COVID - 19 SF Special,COVR,SR,No TT Change,,,TPJ,22:45,MS,04:15,5h 30m,9,S M T W T F S,2S SL 3A 2A 1A,337 km,61 km/hr,02653,"['  L', 'EOG', ' D1', ' H1', ' A1', ' A2', ' A3', ' B1', ' B2', ' B3', ' B4', ' B5', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', ' D2', ' D3', 'EOG']","['Tiruchirapalli. PIN-620001 Phone:0431-2413363, Tamil Nadu', 'Tiruchirapalli, Tamil Nadu', '620005, Tamil Nadu', 'PIN code 621601, Tamil Nadu', 'Ariyalur, Tamil Nadu', 'Pincode-606001. Phone Number-04143 263767, Tamil Nadu', 'Villupuram. Pin-605602. Phone:04146-226763, Tamil Nadu', 'Pincode-603001, Tamil Nadu', 'Pin- 600045, Tamil Nadu', 'Pin- 600033, Tamil Nadu', 'Chennai Ph No: 044-28194579, Tamil Nadu']",NaN,NaN
2138,02184,Pratapgarh - Bhopal Special,COVR,WCR,No TT Change,,,PBH,19:10,BPL,08:35,13h 25m,10,  M   W     S,2S SL 3A 2A,757 km,56 km/hr,02183,"['  L', 'DL2', ' D4', 'S12', 'S11', 'S10', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' B4', ' B3', ' B2', ' B1', ' A1', ' D3', ' D2', ' D1', 'DL1']","['Pratapgarh 230001, Uttar Pradesh', 'Amethi., Uttar Pradesh', 'Distt. Amethi, Uttar Pradesh', 'Rae Bareli, Uttar Pradesh', 'Lucknow 226004, Uttar Pradesh', 'KANPUR-208 001, Uttar Pradesh', 'Distt Jalaun (05162-252206), Uttar Pradesh', 'PIN 284003 (Jn Point ;AGC/CNB/BPL/PRYJ), Uttar Pradesh', 'Lalitpur Junction, Uttar Pradesh', 'PIN - 470113, Madhya Pradesh', 'Pincode-464001., Madhya Pradesh', '462001, Madhya Pradesh']",NaN,NaN
2139,01449,Jabalpur - Shri Mata Vaishno Devi Katra Special,COVR,WCR,No TT Change,,,JBP,06:30,SVDK,10:40,28h 10m,30,    T        ,2S SL 3A 2A,1582 km,56 km/hr,01450,"['  L', 'EOG', ' D1', ' D2', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', ' PC', ' B1', ' B2', ' B3', ' B4', ' A1', ' A2', ' D3', ' D4', 'EOG']","['Jabalpur, Madhya Pradesh', 'Katni - 483501, Madhya Pradesh', 'Damoh, Madhya Pradesh', 'Sagar - 470001, Madhya Pradesh', 'Khurai District Sagar, Madhya Pradesh', '470113, Madhya Pradesh', 'PIN 284003 (Jn Point ;AGC/CNB/BPL/PRYJ), Uttar Pradesh', 'Gwalior, Madhya Pradesh', 'Morena, Madhya Pradesh', 'Agra, Uttar Pradesh', 'Mathura, Uttar Pradesh', 'PIN 121003, Haryana', 'Delhi 110044, Delhi NCT', 'Delhi 110065, Delhi NCT', 'Nizamuddin East/Sarai KaleKhan Bus Terminal 110013, Delhi NCT', 'Ajmeri Gate 110002, Delhi NCT', 'Delhi 110007, Delhi NCT', 'Delhi 110035, Delhi NCT', 'PIN 124507, Haryana', 'Rohtak, Haryana', 'PIN 126102, Haryana', 'pin code;-126116, Haryana', 'Jakhal, Haryana', '148001, Punjab', 'Dhuri - 148024, Punjab', 'Ludhiana 141001, Punjab', 'Jalandhar - 144001, Punjab', 'Pathankot Cantt 145001 Ph;0186-2251594, Punjab', 'District Kathua - 184102, Jammu and Kashmir', 'Jammu 180012, Jammu and Kashmir', 'District Udhampur - 182101, Jammu and Kashmir', 'Distt - Reasi Pin - 182320, Jammu and Kashmir']",NaN,NaN
2140,01450,Shri Mata Vaishno Devi Katra - Jabalpur Special,COVR,WCR,No TT Change,,,SVDK,22:10,JBP,06:00,31h 50m,27,      W      ,2S SL 3A 2A,1582 km,50 km/hr,01449,"['  L', 'EOG', ' D4', ' D3', ' A2', ' A1', ' B4', ' B3', ' B2', ' B1', ' PC', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' D2', ' D1', 'EOG']","['Distt - Reasi Pin - 182320, Jammu and Kashmir', 'District Udhampur - 182101, Jammu and Kashmir', 'Jammu 180012, Jammu and Kashmir', 'District Kathua - 184102, Jammu and Kashmir', 'Pathankot Cantt 145001 Ph;0186-2251594, Punjab', 'Jalandhar - 144001, Punjab', 'Ludhiana 141001, Punjab', 'Dhuri - 148024, Punjab', '148001, Punjab', 'Jakhal, Haryana', 'pin code;-126116, Haryana', 'PIN 126102, Haryana', 'Rohtak, Haryana', 'PIN 124507, Haryana', 'Delhi 110035, Delhi NCT', 'Delhi 110007, Delhi NCT', 'Ajmeri Gate 110002, Delhi NCT', 'Nizamuddin East/Sarai KaleKhan Bus Terminal 110013, Delhi NCT', 'PIN 121003, Haryana', 'Mathura, Uttar Pradesh', 'Agra, Uttar Pradesh', 'Morena, Madhya Pradesh', 'Gwalior, Madhya Pradesh', 'PIN 284003 (Jn Point ;AGC/CNB/BPL/PRYJ), Uttar Pradesh', '470113, Madhya Pradesh', 'Sagar - 470001, Madhya Pradesh', 'Damoh, Madhya Pradesh', 'Katni - 483501, Madhya Pradesh', 'Jabalpur, Madhya Pradesh']",NaN,NaN
2141,09803,Kota - Shri Mata Vaishno Devi Katra Special,COVR,WCR,No TT Change,,,KOTA,16:40,SVDK,13:20,20h 40m,26,            S,2S SL 3A 2A,1136 km,55 km/hr,09804,"['  L', 'EOG', ' D4', ' D3', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' B6', ' B5', ' B4', ' B3', ' B2', ' B1', ' A1', ' D2', ' D1', 'EOG']","['Kota-324001, Rajasthan', 'Indargarh, Rajasthan', 'Sawai Madhopur, Rajasthan', 'PIN - 322202, Rajasthan', 'Rajasthan - 322230, Rajasthan', 'Bayana, Rajasthan', 'Bharatpur, Rajasthan', 'Mathura, Uttar Pradesh', 'PIN 121003, Haryana', 'Ajmeri Gate 110002, Delhi NCT', 'PIN 124507, Haryana', 'Rohtak, Haryana', 'PIN 126102, Haryana', 'pin code;-126116, Haryana', 'DIST. – Fatehabad, Haryana', 'Jakhal, Haryana', '148001, Punjab', 'Dhuri - 148024, Punjab', 'Malerkotla., Punjab', 'Ludhiana 141001, Punjab', 'District Kapurthala 144401, Punjab', 'Jalandhar - 144001, Punjab', 'District Hoshiarpur 144211, Punjab', 'Pathankot Cantt 145001 Ph;0186-2251594, Punjab', 'District Kathua - 184102, Jammu and Kashmir', 'Jammu 180012, Jammu and Kashmir', 'District Udhampur - 182101, Jammu and Kashmir', 'Distt - Reasi Pin - 182320, Jammu and Kashmir']",NaN,NaN
2142,09804,Shri Mata Vaishno Devi Katra - Kota Special,COVR,WCR,No TT Change,,,SVDK,22:10,KOTA,20:40,22h 30m,26,S            ,2S SL 3A 2A,1136 km,51 km/hr,09803,"['  L', 'EOG', ' D1', ' D2', ' A1', ' B1', ' B2', ' B3', ' B4', ' B5', ' B6', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', ' D3', ' D4', 'EOG']","['Distt - Reasi Pin - 182320, Jammu and Kashmir', 'District Udhampur - 182101, Jammu and Kashmir', 'Jammu 180012, Jammu and Kashmir', 'District Kathua - 184102, Jammu and Kashmir', 'Pathankot Cantt 145001 Ph;0186-2251594, Punjab', 'District Hoshiarpur 144211, Punjab', 'Jalandhar - 144001, Punjab', 'District Kapurthala 144401, Punjab', 'Ludhiana 141001, Punjab', 'Malerkotla., Punjab', 'Dhuri - 148024, Punjab', '148001, Punjab', 'Jakhal, Haryana', 'DIST. – Fatehabad, Haryana', 'pin code;-126116, Haryana', 'PIN 126102, Haryana', 'Rohtak, Haryana', 'PIN 124507, Haryana', 'Ajmeri Gate 110002, Delhi NCT', 'PIN 121003, Haryana', 'Mathura, Uttar Pradesh', 'Bharatpur, Rajasthan', 'Bayana, Rajasthan', 'Rajasthan - 322230, Rajasthan', 'PIN - 322202, Rajasthan', 'Sawai Madhopur, Rajasthan', 'Indargarh, Rajasthan', 'Kota-324001, Rajasthan']",NaN,NaN
2143,09805,Kota - Udhampur Special,COVR,WCR,No TT Change,Jun 09,,KOTA,16:40,UHP,12:10,19h 30m,18,      W      ,2S SL 3A 2A,1112 km,57 km/hr,09806,"['  L', 'EOG', ' D4', ' D3', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' B6', ' B5', ' B4', ' B3', ' B2', ' B1', ' A1', ' D2', ' D1', 'EOG']","['Kota-324001, Rajasthan', 'Indargarh, Rajasthan', 'Sawai Madhopur, Rajasthan', 'PIN - 322202, Rajasthan', 'Rajasthan - 322230, Rajasthan', 'Bayana, Rajasthan', 'Bharatpur, Rajasthan', 'Mathura, Uttar Pradesh', 'PIN 121003, Haryana', 'Nizamuddin East/Sarai KaleKhan Bus Terminal 110013, Delhi NCT', 'Ajmeri Gate 110002, Delhi NCT', 'Rohtak, Haryana', 'Jakhal, Haryana', 'Dhuri - 148024, Punjab', 'Ludhiana 141001, Punjab', 'Jalandhar - 144001, Punjab', 'Pathankot Cantt 145001 Ph;0186-2251594, Punjab', 'District Kathua - 184102, Jammu and Kashmir', 'Jammu 180012, Jammu and Kashmir', 'District Udhampur - 182101, Jammu and Kashmir']","Wed Jun 09, 2021",NaN
2144,09806,Udhampur - Kota Special,COVR,WCR,No TT Change,Jun 10,,UHP,18:40,KOTA,12:40,18h 0m,18,        T    ,2S SL 3A 2A,1112 km,62 km/hr,09805,"['  L', 'EOG', ' D1', ' D2', ' A1', ' B1', ' B2', ' B3', ' B4', ' B5', ' B6', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', ' D3', ' D4', 'EOG']","['District Udhampur - 182101, Jammu and Kashmir', 'Jammu 180012, Jammu and Kashmir', 'District Kathua - 184102, Jammu and Kashmir', 'Pathankot Cantt 145001 Ph;0186-2251594, Punjab', 'Jalandhar - 144001, Punjab', 'Ludhiana 141001, Punjab', 'Dhuri - 148024, Punjab', 'Jakhal, Haryana', 'Rohtak, Haryana', 'Ajmeri Gate 110002, Delhi NCT', 'Nizamuddin East/Sarai KaleKhan Bus Terminal 110013, Delhi NCT', 'PIN 121003, Haryana', 'Mathura, Uttar Pradesh', 'Bharatpur, Rajasthan', 'Bayana, Rajasthan', 'Rajasthan - 322230, Rajasthan', 'PIN - 322202, Rajasthan', 'Sawai Madhopur, Rajasthan', 'Indargarh, Rajasthan', 'Kota-324001, Rajasthan']","Thu Jun 10, 2021",NaN
2145,04321,Ala Hazrat Special (Via Bhildi),COVR,NR,No TT Change,,,BE,06:35,BHUJ,08:50,26h 15m,43,S M   W   F  ,2S SL 3A 2A,1411 km,54 km/hr,04322,"['  L', ' D1', ' D2', ' D3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', 'S11', 'S12', ' B1', ' B2', ' B3', ' B4', ' B5', ' A1', ' D4', ' D5', 'GIMB']","['PIN 243003, Uttar Pradesh', 'Milak, Uttar Pradesh', 'Rampur, Uttar Pradesh', '244001, Uttar Pradesh', 'Amroha, Uttar Pradesh', 'Pin - 244235, Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', '201009, Uttar Pradesh', 'Delhi 110006, Delhi NCT', 'Delhi 110006, Delhi NCT', 'Delhi Cantonment New Delhi 110010, Delhi NCT', 'Delhi 110010, Delhi NCT', '122001, Haryana', '122505, Haryana', 'Hailley Mandi, Haryana', 'Rewari, Haryana', 'Khairthal, Rajasthan', 'Alwar-301001, Rajasthan', 'Mala Khera, Rajasthan', 'Rajgarh, Rajasthan', '303313, Rajasthan', '303303, Rajasthan', '302015, Rajasthan', 'Jaipur - 302006, Rajasthan', '303338, Rajasthan', '303348, Rajasthan', 'Ajmer, Rajasthan', 'Ajmer-305001, Rajasthan', '305901, Rajasthan', 'Dist. Pali - 306001, Rajasthan', 'Falna. Dist. Pali -306116, Rajasthan', 'Dist. Sirohi -307026, Rajasthan', 'Palanpur - 385001, Gujarat', 'Banaskantha district. 363621 ., Gujarat', '385530, Gujarat', 'Pin Code - 385330 ., Gujarat', 'Patan district .385340 ., Gujarat', 'Santalpur, Gujarat', 'Kutch district . 370145 ., Gujarat', 'Bhachau - 370140, Gujarat', 'Pin:370201, Gujarat', 'Gandhidham Dist. Kachchh - 370205, Gujarat', 'Anjar - 370110, Gujarat', 'Bhuj - 370201, Gujarat']",NaN,NaN
2146,04322,Ala Hazrat Special (Via Bhildi),COVR,NR,No TT Change,,,BHUJ,17:50,BE,20:35,26h 45m,43,S M     T   S,2S SL 3A 2A,1411 km,53 km/hr,04321,"['  L', ' D1', ' D2', ' D3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', 'S11', 'S12', ' B1', ' B2', ' B3', ' B4', ' B5', ' A1', ' D4', ' D5', 'GIMB']","['Bhuj - 370201, Gujarat', 'Anjar - 370110, Gujarat', 'Gandhidham Dist. Kachchh - 370205, Gujarat', 'Pin:370201, Gujarat', 'Bhachau - 370140, Gujarat', 'Kutch district . 370145 ., Gujarat', 'Santalpur, Gujarat', 'Patan district .385340 ., Gujarat', 'Pin Code - 385330 ., Gujarat', '385530, Gujarat', 'Banaskantha district. 363621 ., Gujarat', 'Palanpur - 385001, Gujarat', 'Dist. Sirohi -307026, Rajasthan', 'Falna. Dist. Pali -306116, Rajasthan', 'Dist. Pali - 306001, Rajasthan', '305901, Rajasthan', 'Ajmer-305001, Rajasthan', 'Ajmer, Rajasthan', '303348, Rajasthan', '303338, Rajasthan', 'Jaipur - 302006, Rajasthan', '302015, Rajasthan', '302017, Rajasthan', '303303, Rajasthan', '303313, Rajasthan', 'Rajgarh, Rajasthan', 'Alwar-301001, Rajasthan', 'Khairthal, Rajasthan', 'Rewari, Haryana', 'Hailley Mandi, Haryana', '122505, Haryana', '122001, Haryana', 'Delhi 110010, Delhi NCT', 'Delhi Cantonment New Delhi 110010, Delhi NCT', 'Delhi 110006, Delhi NCT', 'Delhi 110006, Delhi NCT', '201009, Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Pin - 244235, Uttar Pradesh', 'Amroha, Uttar Pradesh', '244001, Uttar Pradesh', 'Rampur, Uttar Pradesh', 'Milak, Uttar Pradesh', 'PIN 243003, Uttar Pradesh']",NaN,NaN
2147,04311,Ala Hazrat Special (Via Mahesana),COVR,NR,No TT Change,,,BE,06:35,BHUJ,11:00,28h 25m,44,    T   T   S,2S SL 3A 2A,1527 km,54 km/hr,04312,"['  L', ' D1', ' D2', ' D3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', 'S10', 'S11', 'S12', ' B1', ' B2', ' B3', ' B4', ' B5', ' A1', ' D4', ' D5', 'GIMB']","['PIN 243003, Uttar Pradesh', 'Milak, Uttar Pradesh', 'Rampur, Uttar Pradesh', '244001, Uttar Pradesh', 'Amroha, Uttar Pradesh', 'Pin - 244235, Uttar Pradesh', 'Hapur Jn., Uttar Pradesh', 'Pilkhuwa (Uttar Pradesh), Uttar Pradesh', '201009, Uttar Pradesh', 'Delhi 110006, Delhi NCT', 'Delhi 110006, Delhi NCT', 'Delhi Cantonment New Delhi 110010, Delhi NCT', 'Delhi 110010, Delhi NCT', '122001, Haryana', '122505, Haryana', 'Hailley Mandi, Haryana', 'Rewari, Haryana', 'Khairthal, Rajasthan', 'Alwar-301001, Rajasthan', 'Mala Khera, Rajasthan', 'Rajgarh, Rajasthan', '303313, Rajasthan', '303303, Rajasthan', '302015, Rajasthan', 'Jaipur - 302006, Rajasthan', '303338, Rajasthan', '303348, Rajasthan', 'Ajmer, Rajasthan', 'Ajmer-305001, Rajasthan', '305901, Rajasthan', 'Dist. Pali - 306103, Rajasthan', 'Dist. Pali - 306001, Rajasthan', 'Falna. Dist. Pali -306116, Rajasthan', 'Dist. Sirohi -307026, Rajasthan', 'Palanpur - 385001, Gujarat', 'Gujarat 384001, Gujarat', 'Pin; 380061, Gujarat', 'Junction Point - ADI/BLRD/MSH/SIOB Viramgam - 382150, Gujarat', 'Di- Surendranagar. Gujarat 363320, Gujarat', 'Halvad . 363330 ., Gujarat', 'Kutch district . 370145 ., Gujarat', 'Bhachau - 370140, Gujarat', 'Pin:370201, Gujarat', 'Gandhidham Dist. Kachchh - 370205, Gujarat', 'Anjar - 370110, Gujarat', 'Bhuj - 370201, Gujarat']",NaN,NaN
