"Table with row headers in column A, L, W, AH, AS, BD, BO, BZ, CK, CV, and DG, and column headers in rows 6 through 8 and 45 through 47.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 1.  State-to-State Migration Flows1: 2019,,,,,,,,,,,Table 1.  State-to-State Migration Flows1: 2019,,,,,,,,,,,Table 1.  State-to-State Migration Flows1: 2019,,,,,,,,,,,Table 1.  State-to-State Migration Flows1: 2019,,,,,,,,,,,Table 1.  State-to-State Migration Flows1: 2019,,,,,,,,,,,Table 1.  State-to-State Migration Flows1: 2019,,,,,,,,,,,Table 1.  State-to-State Migration Flows1: 2019,,,,,,,,,,,Table 1.  State-to-State Migration Flows1: 2019,,,,,,,,,,,Table 1.  State-to-State Migration Flows1: 2019,,,,,,,,,,,Table 1.  State-to-State Migration Flows1: 2019,,,,,,,,,,,Table 1.  State-to-State Migration Flows1: 2019,,,,,,,,,,,Table 1.  State-to-State Migration Flows1: 2019,,,,,,,,
Dataset: 2019 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2019 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2019 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2019 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2019 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2019 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2019 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2019 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2019 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2019 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2019 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2019 American Community Survey 1-Year Estimates,,,,,,,,
Universe: Population 1 year and over,,,,,,,,,,,Universe: Population 1 year and over,,,,,,,,,,,Universe: Population 1 year and over,,,,,,,,,,,Universe: Population 1 year and over,,,,,,,,,,,Universe: Population 1 year and over,,,,,,,,,,,Universe: Population 1 year and over,,,,,,,,,,,Universe: Population 1 year and over,,,,,,,,,,,Universe: Population 1 year and over,,,,,,,,,,,Universe: Population 1 year and over,,,,,,,,,,,Universe: Population 1 year and over,,,,,,,,,,,Universe: Population 1 year and over,,,,,,,,,,,Universe: Population 1 year and over,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current residence in,Population 1 year and over,,Same house 1 year ago,,Same state of residence 1 year ago,,Different state of residence 1 year ago,,,,Current residence in,Different state of residence 1 year ago (continued),,,,,,,,,,Current residence in,Different state of residence 1 year ago (continued),,,,,,,,,,Current residence in,Different state of residence 1 year ago (continued),,,,,,,,,,Current residence in,Different state of residence 1 year ago (continued),,,,,,,,,,Current residence in,Different state of residence 1 year ago (continued),,,,,,,,,,Current residence in,Different state of residence 1 year ago (continued),,,,,,,,,,Current residence in,Different state of residence 1 year ago (continued),,,,,,,,,,Current residence in,Different state of residence 1 year ago (continued),,,,,,,,,,Current residence in,Different state of residence 1 year ago (continued),,,,,,,,,,Current residence in,Different state of residence 1 year ago (continued),,,,,,,,,,Current residence in,Abroad 1 year ago,,,,,,,
,,,,,,,Total,,Alabama,,,Alaska,,Arizona,,Arkansas,,California,,Colorado,,,Connecticut,,Delaware,,District of Columbia ,,Florida,,Georgia,,,Hawaii,,Idaho,,Illinois,,Indiana,,Iowa,,,Kansas,,Kentucky,,Louisiana,,Maine,,Maryland,,,Massachusetts,,Michigan,,Minnesota,,Mississippi,,Missouri,,,Montana,,Nebraska,,Nevada,,New Hampshire,,New Jersey,,,New Mexico,,New York,,North Carolina,,North Dakota,,Ohio,,,Oklahoma,,Oregon,,Pennsylvania,,Rhode Island,,South Carolina,,,South Dakota,,Tennessee,,Texas,,Utah,,Vermont,,,Virginia,,Washington,,West Virginia,,Wisconsin,,Wyoming,,,Total,,Puerto Rico,,U.S. Island Area,,Foreign Country,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oregon,"4,178,578","+/- 4,124","3,527,178","+/- 21,443","501,680","+/- 19,322","129,921","+/- 8,055",162,+/- 258,Oregon,"2,068","+/- 1,242","6,540","+/- 2,067",425,+/- 353,"37,927","+/- 4,567","5,730","+/- 1,934",Oregon,377,+/- 376,0,+/- 211,135,+/- 133,"4,218","+/- 2,072",848,+/- 765,Oregon,"2,798",+/- 980,"5,623","+/- 2,367","1,602",+/- 767,681,+/- 474,802,+/- 538,Oregon,954,+/- 967,219,+/- 232,765,+/- 525,630,+/- 517,103,+/- 96,Oregon,"1,689","+/- 1,304","1,250",+/- 800,"1,368","+/- 1,035",10,+/- 17,947,+/- 510,Oregon,"2,927","+/- 1,395",312,+/- 222,"3,592","+/- 1,435",0,+/- 211,185,+/- 309,Oregon,"1,251",+/- 630,"3,462","+/- 1,451","1,692",+/- 928,414,+/- 374,852,+/- 504,Oregon,"1,350","+/- 1,381",N/A,N/A,"1,678",+/- 959,62,+/- 106,568,+/- 444,Oregon,4,+/- 8,"1,113",+/- 787,"4,441","+/- 1,613","3,684","+/- 2,178",298,+/- 301,Oregon,"1,582",+/- 810,"21,339","+/- 3,791",0,+/- 211,564,+/- 384,680,+/- 794,Oregon,"19,799","+/- 3,795",0,+/- 211,35,+/- 56,"19,764","+/- 3,788"
Pennsylvania,"12,670,245","+/- 5,785","11,092,255","+/- 37,657","1,259,103","+/- 30,402","267,465","+/- 13,835","1,898",+/- 848,Pennsylvania,"1,008",+/- 794,"3,104","+/- 1,316",502,+/- 406,"13,048","+/- 2,531","1,631",+/- 663,Pennsylvania,"4,853","+/- 1,499","6,387","+/- 2,026","1,978",+/- 753,"19,629","+/- 3,765","7,481","+/- 3,054",Pennsylvania,"1,325","+/- 1,517",183,+/- 133,"3,996","+/- 1,316","2,276",+/- 973,278,+/- 258,Pennsylvania,"1,073",+/- 478,"1,222",+/- 590,"1,657","+/- 1,039","1,787",+/- 973,"21,659","+/- 3,546",Pennsylvania,"4,551","+/- 1,139","1,969",+/- 584,"2,708","+/- 1,192",65,+/- 76,"1,760",+/- 950,Pennsylvania,15,+/- 25,"2,007","+/- 2,520",721,+/- 373,"1,148",+/- 598,"43,295","+/- 4,387",Pennsylvania,163,+/- 168,"46,618","+/- 6,061","7,221","+/- 1,933",697,+/- 648,"12,752","+/- 2,315",Pennsylvania,"1,975","+/- 1,016","1,004",+/- 604,N/A,N/A,850,+/- 702,"4,742","+/- 2,218",Pennsylvania,507,+/- 377,"2,564","+/- 1,028","11,490","+/- 4,081",869,+/- 616,"1,483",+/- 709,Pennsylvania,"12,193","+/- 2,459","2,394",+/- 964,"3,763","+/- 1,467",942,+/- 549,24,+/- 39,Pennsylvania,"51,422","+/- 5,753","4,028","+/- 1,760",61,+/- 91,"47,333","+/- 5,549"
Rhode Island,"1,050,602","+/- 1,636","930,406","+/- 10,263","80,686","+/- 8,479","34,984","+/- 4,117",0,+/- 222,Rhode Island,0,+/- 222,423,+/- 424,0,+/- 222,"1,854",+/- 784,238,+/- 273,Rhode Island,"2,561",+/- 911,16,+/- 33,0,+/- 222,"3,084","+/- 1,666",84,+/- 144,Rhode Island,0,+/- 222,0,+/- 222,624,+/- 522,150,+/- 144,413,+/- 510,Rhode Island,0,+/- 222,148,+/- 224,53,+/- 67,475,+/- 575,243,+/- 180,Rhode Island,"12,742","+/- 2,252",49,+/- 103,0,+/- 222,49,+/- 103,135,+/- 212,Rhode Island,0,+/- 222,17,+/- 32,0,+/- 222,290,+/- 288,"1,420",+/- 728,Rhode Island,51,+/- 85,"2,359",+/- 894,887,+/- 664,0,+/- 222,441,+/- 473,Rhode Island,0,+/- 222,387,+/- 502,"1,538","+/- 1,163",N/A,N/A,680,+/- 588,Rhode Island,0,+/- 222,136,+/- 186,"1,597","+/- 1,421",186,+/- 226,428,+/- 352,Rhode Island,863,+/- 736,144,+/- 148,83,+/- 96,136,+/- 127,0,+/- 222,Rhode Island,"4,526","+/- 1,436",113,+/- 144,150,+/- 153,"4,263","+/- 1,433"
South Carolina,"5,092,727","+/- 4,254","4,414,770","+/- 17,856","478,892","+/- 15,019","176,008","+/- 12,536",873,+/- 485,South Carolina,680,+/- 678,"1,704",+/- 638,579,+/- 511,"7,785","+/- 2,180","1,506","+/- 1,344",South Carolina,"2,880","+/- 1,321",595,+/- 460,454,+/- 389,"14,136","+/- 3,266","16,644","+/- 4,503",South Carolina,"1,280","+/- 1,016",754,+/- 529,"4,210","+/- 1,755","1,596",+/- 723,871,+/- 600,South Carolina,"1,043","+/- 1,031","3,545","+/- 1,485","1,721","+/- 1,703",833,+/- 691,"6,663","+/- 2,289",South Carolina,"3,094","+/- 1,225","2,251",+/- 973,685,+/- 488,546,+/- 426,656,+/- 444,South Carolina,0,+/- 218,205,+/- 256,"1,087",+/- 860,146,+/- 154,"6,233","+/- 2,139",South Carolina,"1,581","+/- 1,200","10,416","+/- 3,563","33,940","+/- 6,015",971,"+/- 1,116","5,641","+/- 1,657",South Carolina,812,+/- 565,410,+/- 398,"7,227","+/- 2,823",993,"+/- 1,236",N/A,N/A,South Carolina,547,+/- 512,"4,184","+/- 1,345","7,631","+/- 2,377",548,+/- 444,336,+/- 353,South Carolina,"10,143","+/- 2,964","2,112",+/- 951,"1,559",+/- 796,"1,702",+/- 808,0,+/- 218,South Carolina,"23,057","+/- 4,477","1,491","+/- 1,150",319,+/- 297,"21,247","+/- 4,160"
South Dakota,"872,708","+/- 1,720","739,009","+/- 8,766","102,133","+/- 7,228","26,934","+/- 3,576",339,+/- 537,South Dakota,14,+/- 30,650,+/- 409,141,+/- 182,"1,778","+/- 1,745",818,+/- 633,South Dakota,0,+/- 167,0,+/- 167,0,+/- 167,550,+/- 407,436,+/- 512,South Dakota,131,+/- 183,112,+/- 183,"1,300",+/- 999,771,+/- 964,"3,613","+/- 1,121",South Dakota,581,+/- 623,0,+/- 167,0,+/- 167,0,+/- 167,290,+/- 448,South Dakota,0,+/- 167,128,+/- 152,"5,777","+/- 1,624",24,+/- 42,445,+/- 298,South Dakota,674,+/- 437,"1,620",+/- 677,34,+/- 40,116,+/- 110,349,+/- 362,South Dakota,92,+/- 115,0,+/- 167,419,+/- 395,"1,218",+/- 619,107,+/- 180,South Dakota,374,+/- 336,958,+/- 849,28,+/- 35,0,+/- 167,162,+/- 205,South Dakota,N/A,N/A,386,+/- 565,"1,080",+/- 601,199,+/- 201,0,+/- 167,South Dakota,76,+/- 109,280,+/- 316,0,+/- 167,391,+/- 369,473,+/- 288,South Dakota,"4,632","+/- 2,854",682,+/- 735,0,+/- 167,"3,950","+/- 2,747"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,"6,754,461","+/- 5,775","5,782,145","+/- 24,958","755,183","+/- 25,187","196,765","+/- 12,436","6,294","+/- 1,521",Tennessee,"1,506","+/- 1,413","1,457",+/- 800,"5,252","+/- 2,583","11,874","+/- 2,480","4,674","+/- 2,430",Tennessee,740,+/- 437,689,+/- 482,157,+/- 156,"21,539","+/- 5,285","12,668","+/- 2,728",Tennessee,522,+/- 497,532,+/- 436,"8,607","+/- 2,427","5,630","+/- 2,098",857,+/- 850,Tennessee,"1,204",+/- 878,"11,500","+/- 2,893","1,964",+/- 822,339,+/- 208,"1,744",+/- 786,Tennessee,"1,109",+/- 577,"6,548","+/- 2,356","1,215",+/- 885,"12,011","+/- 3,838","2,492","+/- 1,268",Tennessee,700,+/- 606,419,+/- 342,"2,101","+/- 1,153",297,+/- 395,"2,382",+/- 968,Tennessee,"1,094","+/- 1,080","6,594","+/- 2,876","13,551","+/- 4,051",0,+/- 216,"5,547","+/- 1,905",Tennessee,935,+/- 551,"1,453","+/- 1,102","1,833",+/- 849,399,+/- 523,"4,872","+/- 2,242",Tennessee,490,+/- 444,N/A,N/A,"15,068","+/- 3,497","1,240",+/- 930,336,+/- 331,Tennessee,"8,040","+/- 2,081","3,821","+/- 2,318","1,235","+/- 1,270","1,188",+/- 609,46,+/- 60,Tennessee,"20,368","+/- 3,408",24,+/- 33,255,+/- 285,"20,089","+/- 3,434"
Texas,"28,642,658","+/- 11,223","24,347,958","+/- 68,604","3,517,954","+/- 58,641","559,661","+/- 22,968","8,791","+/- 2,375",Texas,"4,622","+/- 1,372","21,205","+/- 4,721","12,341","+/- 2,988","82,235","+/- 9,381","18,189","+/- 3,809",Texas,"2,085",+/- 828,930,+/- 669,711,+/- 488,"41,238","+/- 6,522","24,209","+/- 7,193",Texas,"6,977","+/- 3,183","2,836","+/- 1,697","23,747","+/- 5,082","6,244","+/- 1,712","3,306","+/- 1,320",Texas,"12,823","+/- 3,656","6,239","+/- 2,108","24,513","+/- 4,708","1,212","+/- 1,013","8,660","+/- 3,530",Texas,"8,277","+/- 2,520","11,061","+/- 2,519","5,949","+/- 2,865","6,316","+/- 2,005","8,085","+/- 2,040",Texas,"2,136","+/- 1,419","3,842","+/- 1,908","10,529","+/- 4,343","2,098","+/- 1,490","10,319","+/- 2,697",Texas,"23,425","+/- 5,969","18,078","+/- 3,827","15,838","+/- 4,318",944,+/- 798,"8,975","+/- 2,233",Texas,"23,535","+/- 4,067","4,430","+/- 1,590","9,352","+/- 2,580",556,+/- 785,"9,240","+/- 2,907",Texas,"1,918","+/- 1,057","9,833","+/- 3,617",N/A,N/A,"10,072","+/- 2,952",445,+/- 384,Texas,"18,973","+/- 4,695","15,128","+/- 3,833","1,059",+/- 919,"4,824","+/- 1,580","1,311",+/- 975,Texas,"217,085","+/- 16,079","9,352","+/- 6,440",371,+/- 400,"207,362","+/- 15,174"
Utah,"3,162,102","+/- 3,623","2,661,654","+/- 18,895","389,057","+/- 16,224","95,608","+/- 8,887","1,027",+/- 842,Utah,526,+/- 709,"6,301","+/- 2,229",888,+/- 631,"17,821","+/- 3,658","7,856","+/- 2,119",Utah,"2,830","+/- 2,385",0,+/- 198,252,+/- 248,"2,451","+/- 1,007",668,+/- 379,Utah,773,+/- 765,"6,752","+/- 1,811","4,238","+/- 3,728","2,256","+/- 1,216",929,+/- 661,Utah,552,+/- 469,194,+/- 227,"1,046",+/- 841,0,+/- 198,"1,152","+/- 1,191",Utah,545,+/- 293,748,+/- 625,770,+/- 589,168,+/- 262,995,+/- 602,Utah,"1,294","+/- 1,149",640,+/- 485,"4,423","+/- 1,366",222,+/- 294,588,+/- 388,Utah,663,+/- 344,"2,073","+/- 1,048","1,809","+/- 1,043",147,+/- 206,"1,455",+/- 803,Utah,775,+/- 677,"2,873","+/- 1,259",478,+/- 389,572,+/- 745,"1,295",+/- 852,Utah,16,+/- 27,"1,622","+/- 1,233","4,871","+/- 1,532",N/A,N/A,233,+/- 320,Utah,922,+/- 515,"4,481","+/- 1,463",322,+/- 328,547,+/- 422,"1,549","+/- 1,009",Utah,"15,783","+/- 3,314",96,+/- 162,107,+/- 151,"15,580","+/- 3,310"
Vermont,"617,560","+/- 1,135","536,752","+/- 5,121","57,776","+/- 5,025","21,212","+/- 2,444",77,+/- 129,Vermont,402,+/- 583,41,+/- 82,0,+/- 161,"1,048",+/- 582,687,+/- 498,Vermont,798,+/- 428,0,+/- 161,253,+/- 295,637,+/- 324,285,+/- 273,Vermont,2,+/- ,81,+/- 138,670,+/- 512,99,+/- 125,56,+/- 92,Vermont,0,+/- 161,12,+/- 20,0,+/- 161,565,+/- 334,316,+/- 206,Vermont,"4,045","+/- 1,297",103,+/- 124,56,+/- 95,0,+/- 161,113,+/- 194,Vermont,0,+/- 161,14,+/- 25,128,+/- 221,"2,076",+/- 800,799,+/- 406,Vermont,184,+/- 214,"3,276",+/- 882,90,+/- 129,0,+/- 161,97,+/- 170,Vermont,0,+/- 161,152,+/- 129,"1,401",+/- 936,216,+/- 214,257,+/- 264,Vermont,0,+/- 161,63,+/- 104,"1,082",+/- 462,41,+/- 67,N/A,N/A,Vermont,527,+/- 368,413,+/- 403,20,+/- 37,0,+/- 161,30,+/- 63,Vermont,"1,820",+/- 802,3,+/- ,0,+/- 161,"1,817",+/- 802
Virginia,"8,439,982","+/- 5,417","7,201,805","+/- 28,265","903,735","+/- 27,129","264,855","+/- 11,921","4,028","+/- 3,242",Virginia,"1,256",+/- 878,"2,513",+/- 978,"1,011",+/- 750,"16,994","+/- 2,833","4,588","+/- 1,984",Virginia,"2,838","+/- 1,054","1,187",+/- 650,"9,540","+/- 2,288","21,432","+/- 3,610","9,246","+/- 2,673",Virginia,"1,807",+/- 848,659,+/- 446,"6,562","+/- 1,971","2,413",+/- 858,"1,827","+/- 1,185",Virginia,973,+/- 584,"2,619","+/- 1,023","2,609","+/- 1,134",856,+/- 630,"27,172","+/- 4,532",Virginia,"5,480","+/- 1,703","6,012","+/- 1,817","1,033",+/- 572,"1,512","+/- 1,067","3,137","+/- 1,437",Virginia,"1,211","+/- 1,761",556,+/- 439,"2,302","+/- 1,337",655,+/- 488,"9,511","+/- 2,418",Virginia,"1,468",+/- 823,"15,618","+/- 3,869","26,435","+/- 4,053",158,+/- 283,"5,498","+/- 1,634",Virginia,"1,486",+/- 892,"1,042",+/- 465,"12,284","+/- 2,266","1,098",+/- 587,"9,721","+/- 2,771",Virginia,122,+/- 177,"5,310","+/- 1,438","13,924","+/- 2,685","1,736",+/- 752,"1,633","+/- 1,767",Virginia,N/A,N/A,"6,580","+/- 1,944","5,518","+/- 2,016","1,518",+/- 769,167,+/- 233,Virginia,"69,587","+/- 8,320","1,896","+/- 1,190",185,+/- 182,"67,506","+/- 8,067"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,"7,527,366","+/- 5,600","6,253,469","+/- 28,478","977,928","+/- 24,801","231,956","+/- 14,786","1,060",+/- 504,Washington,"4,255","+/- 1,544","8,263","+/- 2,156",83,+/- 137,"46,791","+/- 7,025","6,829","+/- 2,086",Washington,"3,098","+/- 1,688",0,+/- 210,"1,510","+/- 1,274","7,925","+/- 1,742","2,611",+/- 936,Washington,"5,855","+/- 2,269","12,599","+/- 3,644","3,829","+/- 1,477","2,244",+/- 970,644,+/- 587,Washington,"1,924","+/- 1,410",953,+/- 766,"1,298","+/- 1,074",864,+/- 572,"2,017",+/- 926,Washington,"3,526","+/- 1,368","3,703","+/- 1,271","2,378","+/- 1,291",136,+/- 152,"1,938",+/- 895,Washington,"6,017","+/- 2,109","1,780","+/- 1,448","2,556",+/- 980,"2,011","+/- 1,287",824,+/- 631,Washington,"1,137",+/- 794,"6,885","+/- 2,537","1,479",+/- 675,904,+/- 669,"2,897","+/- 1,572",Washington,"1,383",+/- 658,"33,712","+/- 4,523","4,833","+/- 1,709",373,+/- 374,"2,327","+/- 1,110",Washington,18,+/- 28,"3,115","+/- 1,122","18,528","+/- 3,821","5,440","+/- 2,437",391,+/- 397,Washington,"6,656","+/- 2,246",N/A,N/A,275,+/- 461,"1,456",+/- 798,626,+/- 486,Washington,"64,013","+/- 6,368",318,+/- 312,"1,465",+/- 950,"62,230","+/- 6,446"
West Virginia,"1,773,280","+/- 1,883","1,563,611","+/- 12,229","164,739","+/- 10,870","39,548","+/- 4,719",245,+/- 279,West Virginia,192,+/- 333,356,+/- 413,120,+/- 155,940,+/- 530,266,+/- 272,West Virginia,0,+/- 207,127,+/- 157,154,+/- 182,"3,052","+/- 1,076",658,+/- 468,West Virginia,256,+/- 420,30,+/- 58,380,+/- 329,178,+/- 217,119,+/- 155,West Virginia,45,+/- 84,"1,518",+/- 979,0,+/- 207,223,+/- 242,"3,976","+/- 1,383",West Virginia,425,+/- 405,316,+/- 244,433,+/- 642,0,+/- 207,361,+/- 466,West Virginia,0,+/- 207,96,+/- 160,64,+/- 101,37,+/- 67,527,+/- 406,West Virginia,0,+/- 207,546,+/- 400,"2,515","+/- 1,204",0,+/- 207,"4,985","+/- 1,344",West Virginia,117,+/- 207,53,+/- 95,"5,706","+/- 1,987",124,+/- 189,"2,882","+/- 1,820",West Virginia,0,+/- 207,402,+/- 340,927,+/- 695,0,+/- 207,19,+/- 34,West Virginia,"6,008","+/- 1,904",129,+/- 208,N/A,N/A,41,+/- 82,0,+/- 207,West Virginia,"5,382","+/- 2,146",606,+/- 528,0,+/- 207,"4,776","+/- 2,098"
Wisconsin,"5,760,481","+/- 3,237","5,001,140","+/- 19,911","634,732","+/- 17,869","107,973","+/- 7,285",678,+/- 552,Wisconsin,"1,070",+/- 969,"1,917",+/- 909,290,+/- 401,"6,886","+/- 2,792","3,125","+/- 1,305",Wisconsin,826,+/- 549,0,+/- 153,298,+/- 251,"5,168","+/- 1,953","1,783",+/- 962,Wisconsin,283,+/- 284,93,+/- 152,"22,402","+/- 2,914","1,951",+/- 771,"4,289","+/- 1,484",Wisconsin,"1,421","+/- 1,087","1,468",+/- 952,"1,167",+/- 838,175,+/- 168,241,+/- 225,Wisconsin,584,+/- 423,"5,307","+/- 1,215","17,524","+/- 2,160",581,+/- 738,"2,796","+/- 1,877",Wisconsin,130,+/- 151,872,+/- 436,747,+/- 486,401,+/- 438,331,+/- 235,Wisconsin,237,+/- 284,"2,337","+/- 1,003","1,645",+/- 679,"1,369",+/- 603,"1,049",+/- 594,Wisconsin,346,+/- 318,639,+/- 355,990,+/- 621,146,+/- 151,948,+/- 924,Wisconsin,763,+/- 534,"1,294",+/- 765,"5,049","+/- 1,575",808,+/- 623,0,+/- 153,Wisconsin,"1,878",+/- 971,"1,682",+/- 610,572,+/- 407,N/A,N/A,"1,417","+/- 1,826",Wisconsin,"16,636","+/- 3,451",513,+/- 479,0,+/- 153,"16,123","+/- 3,375"
Wyoming,"572,884","+/- 1,076","473,128","+/- 8,091","68,127","+/- 6,867","30,247","+/- 4,333","1,227","+/- 1,468",Wyoming,54,+/- 48,757,+/- 698,298,+/- 472,"3,211","+/- 1,364","3,129",+/- 887,Wyoming,109,+/- 135,0,+/- 207,0,+/- 207,909,+/- 619,203,+/- 182,Wyoming,33,+/- 81,"1,792","+/- 1,182",49,+/- 57,616,+/- 562,23,+/- 26,Wyoming,366,+/- 501,149,+/- 172,201,+/- 246,136,+/- 237,0,+/- 207,Wyoming,100,+/- 172,93,+/- 114,492,+/- 485,0,+/- 207,582,+/- 570,Wyoming,"1,850","+/- 1,198",927,+/- 682,"2,881","+/- 2,285",473,+/- 752,187,+/- 262,Wyoming,377,+/- 343,389,+/- 290,4,+/- 12,265,+/- 386,97,+/- 123,Wyoming,564,+/- 570,514,+/- 336,447,+/- 363,0,+/- 207,509,+/- 560,Wyoming,"1,041",+/- 778,116,+/- 157,"1,696",+/- 839,"1,746",+/- 833,0,+/- 207,Wyoming,415,+/- 458,885,+/- 565,308,+/- 411,27,+/- 37,N/A,N/A,Wyoming,"1,382",+/- 597,0,+/- 207,0,+/- 207,"1,382",+/- 597
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,"3,175,835","+/- 2,114","2,968,876","+/- 10,447","169,733","+/- 8,644","31,144","+/- 5,397",141,+/- 226,Puerto Rico,0,+/- 234,110,+/- 190,149,+/- 200,826,+/- 856,474,+/- 487,Puerto Rico,226,+/- 309,140,+/- 165,415,+/- 404,"10,000","+/- 3,133",579,+/- 570,Puerto Rico,0,+/- 234,264,+/- 343,652,+/- 485,106,+/- 163,0,+/- 234,Puerto Rico,0,+/- 234,42,+/- 72,0,+/- 234,0,+/- 234,517,+/- 583,Puerto Rico,"2,463","+/- 1,587",6,+/- 13,0,+/- 234,0,+/- 234,0,+/- 234,Puerto Rico,0,+/- 234,0,+/- 234,0,+/- 234,63,+/- 111,848,+/- 669,Puerto Rico,0,+/- 234,"3,126","+/- 1,534","1,221","+/- 1,349",79,+/- 132,"1,046",+/- 710,Puerto Rico,0,+/- 234,131,+/- 224,"3,886","+/- 2,046",0,+/- 234,389,+/- 450,Puerto Rico,0,+/- 234,0,+/- 234,809,+/- 659,0,+/- 234,0,+/- 234,Puerto Rico,"1,348",+/- 908,507,+/- 559,0,+/- 234,581,+/- 480,0,+/- 234,Puerto Rico,"6,082","+/- 1,846",N/A,N/A,342,+/- 343,"5,740","+/- 1,845"
Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,,,,Footnotes:,,,,,,,,
1Incudes Puerto Rico and the District of Columbia,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia,,,,,,,,,,,1Incudes Puerto Rico and the District of Columbia,,,,,,,,
2The estimates for the United States do not include Puerto Rico,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico,,,,,,,,,,,2The estimates for the United States do not include Puerto Rico,,,,,,,,
